User   ID,Date Created,Tweet Text,Tweet URL
1383163400,2025-01-02 05:04:54+00:00,"mianhae wahai customer, saya kumpulkan dlu sisa2 energi baru open order yaaaaa T_T",https://twitter.com/twitter/status/1874683263329157433
1640706090630529024,2025-01-02 05:03:57+00:00,"PLN kolaborasi dengan komunitas global dalam Conference of the Parties (COP) Ke-29 sebagai upaya PLN dukung komitmen Indonesia dalam transisi energi berkelanjutan.
#PLN #PLNUntukIndonesia #AcceleratingRenewableEnergy #ListrikAmanNyaman #IndonesiaCOP29 #PLNJalankanMandatPresiden https://t.co/8otOu2TrWb",https://twitter.com/twitter/status/1874683023373070576
1517344096003579905,2025-01-02 04:58:13+00:00,"Kepala Dinas ESDM Prov. Kalteng Ir. Vent Christway, ST., https://t.co/1jqR5QGGya Mengikuti Apel Besar ASN dan Tekon  lingkup provinsi Kalimantan Tengah tahun 2025 dilaksanakan di halaman kantor gubernur Kalimantan Tengah yang di pimpin oleh Bapak Edy Pratowo, S.Sos., M.M. https://t.co/hMxzmvMpuv",https://twitter.com/twitter/status/1874681580230455510
57261519,2025-01-02 04:51:54+00:00,"Harga bahan bakar minyak Pertamax mengalami kenaikan sebagai implementasi keputusan Menteri ESDM. PT Pertamina menaikkan harga BBM nonsubsidi di Stasiun Pengisian Bahan Bakar Umum (SPBU) di seluruh penjuru Indonesia mulai 1 Januari 2025.   

#pertamax #bbmsubsidi #bbmnonsubsidi… https://t.co/r3AaeEOlM3 https://t.co/MiWSVzl9Hl",https://twitter.com/twitter/status/1874679990274728067
191801049,2025-01-02 04:51:50+00:00,"Pas istri tau bakal ada deforestasi yg dilontarkan sama si ndut penjahat, ada sebersit marah dan kecewa https://t.co/Z9wT6jSXt3",https://twitter.com/twitter/status/1874679973145133171
124390203,2025-01-02 04:47:46+00:00,"Prabowo mengungkapkan wacana memperluas lahan kelapa sawit, hal ini dapat diartikan ada ekspansi lahan dan membuka hutan alam.

Wacana ini akan berdampak pada lingkungan dan #deforestasi. Alih fungsi hutan sudah terjadi sejak lama, bagaimana kondisi hutan Indonesia?

Dengarkan di… https://t.co/L0VQ9BcBiC https://t.co/kr0lvHEvq4",https://twitter.com/twitter/status/1874678950464749849
2655442453,2025-01-02 04:44:52+00:00,"Ketua Umum DPP Partai Golkar Bahlil Lahadalia mengatakan bahwa pihaknya akan mengevaluasi kinerja partai setelah kekalahan beberapa kader yang diusung dalam Pilkada 2024.
 https://t.co/bfEYYc9ZZC",https://twitter.com/twitter/status/1874678223176700036
57261519,2025-01-02 04:35:46+00:00,"Isu jabatan presiden 3 periode yang belakangan muncul membuat Ketua Umum Partai Golkar, Bahlil Lahadalia menjadi geram. Bahlil menegaskan bahwa ia adalah orang yang pertama kali memiliki ide Pilpres ditunda.

#BahlilLahadalia #Jokowi #JokoWidodo #Pilpres2024 #MetroTV https://t.co/6nQwyJx4SC",https://twitter.com/twitter/status/1874675933304725581
51487189,2025-01-02 04:24:35+00:00,"Kata Prabowo, kelapa sawit pohon juga. Krn sama sama punya daun. Disampaikan Prabowo terkait deforestasi. Fixed ni orang problematik 😃",https://twitter.com/twitter/status/1874673118817726574
1432571561312096257,2025-01-02 04:23:24+00:00,"Gas Bumi untuk Rakyat
__
Gas bumi adalah solusi energi bersih yang terjangkau untuk rakyat Indonesia. 
__
#BUMNuntukIndonesia
#GASuntukRakyat
#Pertamina
#EnergizingYou
https://t.co/t90LszCDr3",https://twitter.com/twitter/status/1874672818300002371
1395660015357202436,2025-01-02 04:22:58+00:00,Punya presiden tapi pola pikirnya bloon memahami arti deforestasi aja gak bisa https://t.co/pCQK9ikfUQ,https://twitter.com/twitter/status/1874672712251306325
